  wn	             sow(s)	          rcvr_x(m)	          rcvr_y(m)	          rcvr_z(m)	       rcvr_vx(m/s)	       rcvr_vy(m/s)	       rcvr_vz(m/s)	     rcvr_ax(m/s^2)	     rcvr_ay(m/s^2)	     rcvr_az(m/s^2)	     jerk_ax(m/s^3)	     jerk_ay(m/s^3)	     jerk_az(m/s^3)	         longitude(rad)	          latitude(rad)	        altitude(m)	         pitch(deg)	          roll(deg)	           yaw(deg)	        distacne(m)	     elevation(deg)	       azimuth(deg)	
 756	         488000.600	-2178794.5836207187	 4381734.2030464122	 4077072.2199629718	     -18.4819695322	      -5.2050894081	      -4.1824597127	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03223735415530	       0.69793754898644	      51.2107183374	       0.1317291260	       0.0000000000	     106.2513885498	     655.7946784237	       0.1343307495	     106.2454299927	
 756	         488000.700	-2178796.4311415269	 4381733.6827291204	 4077071.8018690557	     -18.4669381422	      -5.2008425100	      -4.1790688072	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03223773955259	       0.69793746260382	      51.2153200191	       0.1317520142	       0.0000000000	     106.2514038086	     657.7590780623	       0.1343536377	     106.2454452515	
 756	         488000.800	-2178798.2771587200	 4381733.1628355635	 4077071.3841151940	     -18.4519008064	      -5.1966075037	      -4.1756657924	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03223812463615	       0.69793737629138	      51.2199186096	       0.1317749023	       0.0000000000	     106.2514114380	     659.7218788367	       0.1343688965	     106.2454605103	
 756	         488000.900	-2178800.1219645939	 4381732.6622947734	 4077070.9463289902	     -18.4419758964	      -4.7040549194	      -4.6965322633	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03223850773719	       0.69793728587037	      51.2245077360	       0.1312942505	       0.0000000000	     108.3455810547	     661.6830802014	       0.1338958740	     108.3396911621	
 756	         488001.000	-2178801.9655008917	 4381732.1920579607	 4077070.4768441669	     -18.4272805950	      -4.7003064621	      -4.6927899695	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03223888784864	       0.69793718894789	      51.2290832605	       0.1313171387	       0.0000000000	     108.3455886841	     663.6427140299	       0.1339111328	     108.3397064209	
 756	         488001.100	-2178803.8075676607	 4381731.7221959857	 4077070.0077335811	     -18.4125852937	      -4.6965581498	      -4.6890475306	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03223926765704	       0.69793709210260	      51.2336557368	       0.1313247681	       0.0000000000	     108.3456039429	     665.6007857853	       0.1339263916	     108.3397140503	
 756	         488001.200	-2178805.6481649005	 4381731.2527088486	 4077069.5389972343	     -18.3978899923	      -4.6928098375	      -4.6853051642	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03223964716239	       0.69793699533449	      51.2382251667	       0.1313476563	       0.0000000000	     108.3456192017	     667.5572954668	       0.1339492798	     108.3397293091	
 756	         488001.300	-2178807.4872925519	 4381730.7835965483	 4077069.0706350054	     -18.3831946909	      -4.6890613077	      -4.6815627253	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224002636466	       0.69793689864357	      51.2427914497	       0.1313629150	       0.0000000000	     108.3456344604	     669.5122430758	       0.1339645386	     108.3397445679	
 756	         488001.400	-2178809.3249507346	 4381730.3148590857	 4077068.6026471346	     -18.3684993895	      -4.6853129954	      -4.6778203589	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224040526389	       0.69793680202984	      51.2473547775	       0.1313781738	       0.0000000000	     108.3456497192	     671.4656286114	       0.1339874268	     108.3397598267	
 756	         488001.500	-2178811.1611393872	 4381729.8464964610	 4077068.1350335018	     -18.3538041244	      -4.6815645381	      -4.6740779925	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224078386005	       0.69793670549330	      51.2519150544	       0.1314010620	       0.0000000000	     108.3456573486	     673.4174520734	       0.1339950562	     108.3397750854	
 756	         488001.600	-2178812.9958585114	 4381729.3785086740	 4077067.6677941070	     -18.3391088230	      -4.6778162983	      -4.6703356261	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224116215316	       0.69793660903396	      51.2564722784	       0.1314163208	       0.0000000000	     108.3456726074	     675.3677134620	       0.1340179443	     108.3397827148	
 756	         488001.700	-2178814.8291081074	 4381728.9108957248	 4077067.2009289498	     -18.3244194676	      -4.6740679135	      -4.6665812954	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224154014322	       0.69793651265180	      51.2610264467	       0.1314392090	       0.0000000000	     108.3456878662	     677.3164127788	       0.1340408325	     108.3397979736	
 756	         488001.800	-2178816.6608882328	 4381728.4436576124	 4077066.7344381511	     -18.3097182565	      -4.6703195287	      -4.6628508933	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224191783022	       0.69793641634684	      51.2655776553	       0.1314468384	       0.0000000000	     108.3457107544	     679.2635500208	       0.1340560913	     108.3398132324	
 756	         488001.900	-2178818.4911987702	 4381727.9767943379	 4077066.2683214708	     -18.2950170093	      -4.6665711439	      -4.6591204913	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224229521416	       0.69793632011906	      51.2701257095	       0.1314697266	       0.0000000000	     108.3457107544	     681.2091251903	       0.1340713501	     108.3398284912	
 756	         488002.000	-2178820.3200397785	 4381727.5103059001	 4077065.8025790285	     -18.2803276900	      -4.6628227591	      -4.6553661606	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224267229504	       0.69793622396847	      51.2746707015	       0.1314849854	       0.0000000000	     108.3457336426	     683.1531382870	       0.1340866089	     108.3398437500	
 756	         488002.100	-2178822.1474112580	 4381727.0441923011	 4077065.3372108238	     -18.2656264790	      -4.6590744468	      -4.6516356860	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224304907287	       0.69793612789506	      51.2792126359	       0.1315078735	       0.0000000000	     108.3457489014	     685.0955893099	       0.1341094971	     108.3398513794	
 756	         488002.200	-2178823.9733132091	 4381726.5784535389	 4077064.8722168584	     -18.2509370873	      -4.6553260620	      -4.6478813553	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224342554764	       0.69793603189885	      51.2837515082	       0.1315155029	       0.0000000000	     108.3457565308	     687.0364782601	       0.1341171265	     108.3398666382	
 756	         488002.300	-2178825.7977456301	 4381726.1130896145	 4077064.4075971297	     -18.2362418222	      -4.6515776772	      -4.6441389164	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224380171935	       0.69793593597983	      51.2882873146	       0.1315383911	       0.0000000000	     108.3457794189	     688.9758051369	       0.1341400146	     108.3398818970	
 756	         488002.400	-2178827.6207085233	 4381725.6481005270	 4077063.9433516399	     -18.2215465208	      -4.6478292199	      -4.6403965500	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224417758800	       0.69793584013800	      51.2928200569	       0.1315612793	       0.0000000000	     108.3457870483	     690.9135699406	       0.1341629028	     108.3398971558	
 756	         488002.500	-2178829.4422018873	 4381725.1834862782	 4077063.4794803881	     -18.2068512194	      -4.6440809076	      -4.6366541836	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224455315360	       0.69793574437336	      51.2973497333	       0.1315765381	       0.0000000000	     108.3458023071	     692.8497726710	       0.1341781616	     108.3399124146	
 756	         488002.600	-2178831.2622257215	 4381724.7192468662	 4077063.0159833743	     -18.1921559543	      -4.6403325228	      -4.6329118172	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224492841614	       0.69793564868591	      51.3018763410	       0.1315917969	       0.0000000000	     108.3458099365	     694.7844133282	       0.1341934204	     108.3399200439	
 756	         488002.700	-2178833.0807799683	 4381724.2553822920	 4077062.5528604793	     -18.1774606529	      -4.6365841380	      -4.6291694508	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224530337562	       0.69793555307564	      51.3063997822	       0.1316070557	       0.0000000000	     108.3458328247	     696.7174919123	       0.1342086792	     108.3399353027	
 756	         488002.800	-2178834.8978647450	 4381723.7918925546	 4077062.0901119416	     -18.1627653516	      -4.6328357532	      -4.6254270119	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224567803205	       0.69793545754257	      51.3109202487	       0.1316299438	       0.0000000000	     108.3458404541	     698.6490084230	       0.1342315674	     108.3399505615	
 756	         488002.900	-2178836.7134799925	 4381723.3287776560	 4077061.6277376423	     -18.1480701227	      -4.6290874409	      -4.6216846455	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224605238542	       0.69793536208669	      51.3154376457	       0.1316452026	       0.0000000000	     108.3458557129	     700.5789628600	       0.1342468262	     108.3399658203	
 756	         488003.000	-2178838.5276257121	 4381722.8660375942	 4077061.1657375819	     -18.1333747488	      -4.6253390561	      -4.6179423517	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224642643574	       0.69793526670801	      51.3199519673	       0.1316604614	       0.0000000000	     108.3458709717	     702.5073552249	       0.1342620850	     108.3399734497	
 756	         488003.100	-2178840.3403019616	 4381722.4036723701	 4077060.7041118774	     -18.1186794837	      -4.6215906713	      -4.6141999128	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224680018302	       0.69793517140652	      51.3244633097	       0.1316757202	       0.0000000000	     108.3458862305	     704.4341855165	       0.1342773438	     108.3399887085	
 756	         488003.200	-2178842.1515086233	 4381721.9416819829	 4077060.2428602930	     -18.1039841823	      -4.6178422865	      -4.6104575464	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224717362723	       0.69793507618222	      51.3289714819	       0.1316986084	       0.0000000000	     108.3459014893	     706.3594537346	       0.1343002319	     108.3400039673	
 756	         488003.300	-2178843.9612457547	 4381721.4800664335	 4077059.7819829457	     -18.0892830075	      -4.6140938291	      -4.6067271443	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224754676838	       0.69793498103511	      51.3334765732	       0.1317062378	       0.0000000000	     108.3459091187	     708.2831598793	       0.1343154907	     108.3400192261	
 756	         488003.400	-2178845.7695133579	 4381721.0188257229	 4077059.3214798369	     -18.0745936521	      -4.6103455168	      -4.6029727411	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224791960648	       0.69793488596519	      51.3379785875	       0.1317291260	       0.0000000000	     108.3459243774	     710.2053039507	       0.1343307495	     108.3400344849	
 756	         488003.500	-2178847.5763113732	 4381720.5579598481	 4077058.8613508465	     -18.0599042966	      -4.6065971320	      -4.5992184104	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224829214151	       0.69793479097245	      51.3424774222	       0.1317443848	       0.0000000000	     108.3459396362	     712.1258859496	       0.1343536377	     108.3400421143	
 756	         488003.600	-2178849.3816399779	 4381720.0974688120	 4077058.4015963338	     -18.0452030493	      -4.6028487472	      -4.5954880808	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224866437351	       0.69793469605693	      51.3469733698	       0.1317672729	       0.0000000000	     108.3459548950	     714.0449058743	       0.1343688965	     108.3400573730	
 756	         488003.700	-2178851.1854989948	 4381719.6373526128	 4077057.9422159391	     -18.0305077479	      -4.5991003624	      -4.5917456419	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224903630244	       0.69793460121858	      51.3514661370	       0.1317749023	       0.0000000000	     108.3459701538	     715.9623637270	       0.1343841553	     108.3400726318	
 756	         488003.800	-2178852.9878884819	 4381719.1776112514	 4077057.4832097827	     -18.0158124466	      -4.5953519776	      -4.5880032755	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224940792832	       0.69793450645744	      51.3559558196	       0.1317977905	       0.0000000000	     108.3459777832	     717.8782595055	       0.1343994141	     108.3400878906	
 756	         488003.900	-2178854.7888084408	 4381718.7182447277	 4077057.0245778640	     -18.0011171815	      -4.5916036653	      -4.5842608366	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03224977925115	       0.69793441177348	      51.3604424149	       0.1318130493	       0.0000000000	     108.3459930420	     719.7925932116	       0.1344223022	     108.3401031494	
 756	         488004.000	-2178856.5882588704	 4381718.2592530409	 4077056.5663201846	     -17.9864218801	      -4.5878552080	      -4.5805184703	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225015027092	       0.69793431716671	      51.3649259228	       0.1318359375	       0.0000000000	     108.3460083008	     721.7053648442	       0.1344375610	     108.3401107788	
 756	         488004.100	-2178858.3862397117	 4381717.8006361928	 4077056.1084366227	     -17.9717265787	      -4.5841068957	      -4.5767761039	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225052098762	       0.69793422263713	      51.3694062438	       0.1318511963	       0.0000000000	     108.3460235596	     723.6165744036	       0.1344528198	     108.3401260376	
 756	         488004.200	-2178860.1827510833	 4381717.3423941815	 4077055.6509274184	     -17.9570313136	      -4.5803585109	      -4.5730336650	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225089140129	       0.69793412818475	      51.3738835733	       0.1318664551	       0.0000000000	     108.3460388184	     725.5262218897	       0.1344680786	     108.3401412964	
 756	         488004.300	-2178861.9777929261	 4381716.8845270071	 4077055.1937924526	     -17.9423360122	      -4.5766101261	      -4.5692913711	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225126151190	       0.69793403380957	      51.3783578100	       0.1318893433	       0.0000000000	     108.3460464478	     727.4343073027	       0.1344909668	     108.3401565552	
 756	         488004.400	-2178863.7713652398	 4381716.4270346714	 4077054.7370317248	     -17.9276407471	      -4.5728618864	      -4.5655489322	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225163131945	       0.69793393951158	      51.3828289527	       0.1319046021	       0.0000000000	     108.3460617065	     729.3408306423	       0.1345062256	     108.3401718140	
 756	         488004.500	-2178865.5634680847	 4381715.9699171726	 4077054.2806453551	     -17.9129454095	      -4.5691133565	      -4.5618066383	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225200082397	       0.69793384529079	      51.3872970985	       0.1319198608	       0.0000000000	     108.3460769653	     731.2457919092	       0.1345214844	     108.3401794434	
 756	         488004.600	-2178867.3541013398	 4381715.5131745115	 4077053.8246331033	     -17.8982502169	      -4.5653650442	      -4.5580641994	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225237002542	       0.69793375114719	      51.3917620499	       0.1319351196	       0.0000000000	     108.3460922241	     733.1491911019	       0.1345367432	     108.3401947021	
 756	         488004.700	-2178869.1432650671	 4381715.0568066873	 4077053.3689950900	     -17.8835548792	      -4.5616165869	      -4.5543218330	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225273892381	       0.69793365708078	      51.3962239046	       0.1319580078	       0.0000000000	     108.3460998535	     735.0510282224	       0.1345596313	     108.3402099609	
 756	         488004.800	-2178870.9309592652	 4381714.6008137017	 4077052.9137313142	     -17.8688595416	      -4.5578682746	      -4.5505793941	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225310751915	       0.69793356309157	      51.4006826608	       0.1319656372	       0.0000000000	     108.3461151123	     736.9513032701	       0.1345748901	     108.3402175903	
 756	         488004.900	-2178872.7171838749	 4381714.1451955531	 4077052.4588416577	     -17.8541643127	      -4.5541198898	      -4.5468370277	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225347581143	       0.69793346917953	      51.4051382197	       0.1319885254	       0.0000000000	     108.3461303711	     738.8500162435	       0.1345901489	     108.3402328491	
 756	         488005.000	-2178874.5019390751	 4381713.6899522422	 4077052.0043264786	     -17.8394689751	      -4.5503715050	      -4.5430947339	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225384380068	       0.69793337534472	      51.4095908701	       0.1320037842	       0.0000000000	     108.3461456299	     740.7471671444	       0.1346054077	     108.3402404785	
 756	         488005.100	-2178876.2836353080	 4381713.2697544592	 4077051.5140091786	     -17.7599259423	      -3.5499981254	      -5.5691231659	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225420804144	       0.69793327416589	      51.4140352421	       0.1315612793	       0.0000000000	     112.1244659424	     742.6427526062	       0.1341171265	     112.3901214600	
 756	         488005.200	-2178878.0574378041	 4381712.9271619469	 4077050.9450027267	     -17.7283967719	      -3.4103617639	      -5.7016063150	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225456377664	       0.69793315684606	      51.4184586797	       0.1313247681	       0.0000000000	     113.2730255127	     744.5368182509	       0.1339263916	     113.2673187256	
 756	         488005.300	-2178879.8296421384	 4381712.5862479843	 4077050.3750464292	     -17.7142601317	      -3.4076577553	      -5.6970536380	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225491906661	       0.69793303933183	      51.4228786146	       0.1313400269	       0.0000000000	     113.2730331421	     746.4293775534	       0.1339492798	     113.2673263550	
 756	         488005.400	-2178881.6004345948	 4381712.2456056196	 4077049.8055442036	     -17.7001592395	      -3.4049297456	      -5.6925248170	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225527407346	       0.69793292191117	      51.4272955880	       0.1313629150	       0.0000000000	     113.2730560303	     748.3204290940	       0.1339645386	     113.2673416138	
 756	         488005.500	-2178883.3698149947	 4381711.9052347364	 4077049.2364961696	     -17.6860404732	      -3.4022138453	      -5.6879841043	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225562879717	       0.69793280458410	      51.4317095354	       0.1313781738	       0.0000000000	     113.2730636597	     750.2099728726	       0.1339874268	     113.2673492432	
 756	         488005.600	-2178885.1377838743	 4381711.5651356885	 4077048.6679019690	     -17.6719216707	      -3.3994977999	      -5.6834433915	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225598323779	       0.69793268735052	      51.4361206507	       0.1313858032	       0.0000000000	     113.2730712891	     752.0980088888	       0.1339950562	     113.2673721313	
 756	         488005.700	-2178886.9043406975	 4381711.2253081221	 4077048.0997619601	     -17.6578029045	      -3.3967818996	      -5.6789026788	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225633739528	       0.69793257021053	      51.4405287346	       0.1314086914	       0.0000000000	     113.2730865479	     753.9845371431	       0.1340179443	     113.2673797607	
 756	         488005.800	-2178888.6694856421	 4381710.8857521545	 4077047.5320760240	     -17.6436841020	      -3.3940659267	      -5.6743620385	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225669126964	       0.69793245316410	      51.4449338540	       0.1314239502	       0.0000000000	     113.2731018066	     755.8695576346	       0.1340332031	     113.2673950195	
 756	         488005.900	-2178890.4332185308	 4381710.5464676665	 4077046.9648442785	     -17.6295653358	      -3.3913500263	      -5.6698212533	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225704486086	       0.69793233621126	      51.4493359383	       0.1314468384	       0.0000000000	     113.2731170654	     757.7530703649	       0.1340560913	     113.2674026489	
 756	         488006.000	-2178892.1955397204	 4381710.2074548947	 4077046.3980664862	     -17.6154466058	      -3.3886338359	      -5.6652805405	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225739816898	       0.69793221935195	      51.4537351197	       0.1314544678	       0.0000000000	     113.2731323242	     759.6350753330	       0.1340637207	     113.2674179077	
 756	         488006.100	-2178893.9564490323	 4381709.8687137244	 4077045.8317427663	     -17.6013277671	      -3.3859179356	      -5.6607398278	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225775119398	       0.69793210258620	      51.4581313320	       0.1314773560	       0.0000000000	     113.2731399536	     761.5155725389	       0.1340866089	     113.2674331665	
 756	         488006.200	-2178895.7159466445	 4381709.5302442703	 4077045.2658729986	     -17.5872090008	      -3.3832018902	      -5.6561990425	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225810393588	       0.69793198591398	      51.4625246366	       0.1314926147	       0.0000000000	     113.2731552124	     763.3945619823	       0.1341018677	     113.2674407959	
 756	         488006.300	-2178897.4740319620	 4381709.1920461794	 4077044.7004575427	     -17.5730962168	      -3.3804859899	      -5.6516584023	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225845639461	       0.69793186933539	      51.4669148205	       0.1315155029	       0.0000000000	     113.2731628418	     765.2720436640	       0.1341171265	     113.2674636841	
 756	         488006.400	-2178899.2307058787	 4381708.8541199230	 4077044.1354959188	     -17.5589714684	      -3.3777699445	      -5.6471176170	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225880857028	       0.69793175285028	      51.4713021982	       0.1315231323	       0.0000000000	     113.2731857300	     767.1480175834	       0.1341323853	     113.2674636841	
 756	         488006.500	-2178900.9859675006	 4381708.5164650297	 4077043.5709886071	     -17.5448526659	      -3.3750539716	      -5.6425769043	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225916046277	       0.69793163645881	      51.4756864524	       0.1315460205	       0.0000000000	     113.2731933594	     769.0224837406	       0.1341552734	     113.2674789429	
 756	         488006.600	-2178902.7398176016	 4381708.1790819708	 4077043.0069351280	     -17.5307338996	      -3.3723379263	      -5.6380361916	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225951207219	       0.69793152016083	      51.4800678557	       0.1315612793	       0.0000000000	     113.2732009888	     770.8954421363	       0.1341705322	     113.2674942017	
 756	         488006.700	-2178904.4922554675	 4381707.8419702752	 4077042.4433359602	     -17.5166151334	      -3.3696219534	      -5.6334954788	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03225986339845	       0.69793140395647	      51.4844461540	       0.1315765381	       0.0000000000	     113.2732162476	     772.7668927691	       0.1341857910	     113.2675094604	
 756	         488006.800	-2178906.2432818129	 4381707.5051304149	 4077041.8801906258	     -17.5024963672	      -3.3669059080	      -5.6289547661	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03226021444163	       0.69793128784561	      51.4888216015	       0.1315917969	       0.0000000000	     113.2732315063	     774.6368356404	       0.1342010498	     113.2675247192	
 756	         488006.900	-2178907.9928959231	 4381707.1685619177	 4077041.3174996022	     -17.4883776009	      -3.3641900077	      -5.6244139808	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03226056520164	       0.69793117182838	      51.4931939393	       0.1316146851	       0.0000000000	     113.2732467651	     776.5052707490	       0.1342163086	     113.2675323486	
 756	         488007.000	-2178909.7410983345	 4381706.8322651368	 4077040.7552625318	     -17.4742587984	      -3.3614739623	      -5.6198733406	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03226091567856	       0.69793105590468	      51.4975633603	       0.1316299438	       0.0000000000	     113.2732620239	     778.3721980965	       0.1342391968	     113.2675399780	
 756	         488007.100	-2178911.4878888675	 4381706.4962399555	 4077040.1934795333	     -17.4601400322	      -3.3587580619	      -5.6153325553	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03226126587236	       0.69793094007453	      51.5019297963	       0.1316452026	       0.0000000000	     113.2732620239	     780.2376176810	       0.1342544556	     113.2675552368	
 756	         488007.200	-2178913.2332677017	 4381706.1604864914	 4077039.6321504870	     -17.4460212297	      -3.3560419441	      -5.6107917700	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03226161578306	       0.69793082433792	      51.5062933145	       0.1316604614	       0.0000000000	     113.2732849121	     782.1015295038	       0.1342697144	     113.2675704956	
 756	         488007.300	-2178914.9772344795	 4381705.8250045078	 4077039.0712756328	     -17.4319024272	      -3.3533260437	      -5.6062511298	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03226196541062	       0.69793070869490	      51.5106537808	       0.1316757202	       0.0000000000	     113.2732925415	     783.9639335646	       0.1342849731	     113.2675857544	
 756	         488007.400	-2178916.7197893793	 4381705.4897941230	 4077038.5108548510	     -17.4177836610	      -3.3506100708	      -5.6017104171	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03226231475506	       0.69793059314544	      51.5150112594	       0.1316986084	       0.0000000000	     113.2733078003	     785.8248298628	       0.1343078613	     113.2675933838	
 756	         488007.500	-2178918.4609324010	 4381705.1548553370	 4077037.9508881411	     -17.4036648948	      -3.3478940980	      -5.5971697043	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03226266381638	       0.69793047768954	      51.5193657484	       0.1317062378	       0.0000000000	     113.2733230591	     787.6842183991	       0.1343154907	     113.2676010132	
 756	         488007.600	-2178920.2006634255	 4381704.8201879123	 4077037.3913757424	     -17.3895580566	      -3.3451542690	      -5.5926528477	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03226301259459	       0.69793036232727	      51.5237171976	       0.1317291260	       0.0000000000	     113.2733306885	     789.5420991735	       0.1343383789	     113.2676239014	
 756	         488007.700	-2178921.9389826325	 4381704.4857924441	 4077036.8323170575	     -17.3754273623	      -3.3424620797	      -5.5880882063	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03226336108965	       0.69793024705847	      51.5280656917	       0.1317443848	       0.0000000000	     113.2733459473	     791.3984721854	       0.1343536377	     113.2676315308	
